time,id, p1x, p1y, p1z, p2x, p2y, p2z, px, py, pz, growth_rate, directions
0.00,1,34.51204130403687,46.411830888169874,0.01672829150275512,31.477263565524538,51.45219447300988,0.01672829150275512,32.994652434780704,48.93201268058988,0.01672829150275512,1.6353041778194701,1.0288378052525564
0.00,3,11.066542897484776,36.23350918097735,0.7629629097714047,17.07933282200085,38.45491299908867,0.7629629097714047,14.072937859742813,37.34421109003301,0.7629629097714047,1.6353041778194701,2.7876997271872277

0.50,1,33.93144876247706,47.64059724044441,0.505899298530199,35.24352889907779,45.109620166245584,0.4947845518480774,34.577974373945295,46.38930523940532,0.500514420088632,1.6353041778194701,2.049058141539227
0.50,3,14.669221626597746,37.575078651827994,0.50313965072165,9.250774396535931,35.54104379465203,0.5028559684235603,12.064009837841041,36.61210158054503,0.5032920536454114,1.6353041778194701,0.35911318662197284
0.50,4,15.517577857934056,38.061805773871505,0.5038489413034516,18.675926838191085,38.98308506645484,0.5026156925647175,16.99274052178837,38.46840506285815,0.5034354803560729,1.6353041778194701,2.857770824151691
0.50,5,33.387443149909664,48.44707935383392,0.5047647060716003,30.556788639289074,52.93457639289397,0.4955632991335885,31.9816303514315,50.67663133730363,0.50025763540671,1.6353041778194701,1.0080473863736263

1.00,1,34.20270846086136,48.42984462512363,0.5041789125576916,35.89695028946614,43.56364713575094,0.4962849962170657,35.04030074611871,45.99341276520079,0.5002609855976685,1.6353041778194701,1.9058354588236535
1.00,3,11.111047334860245,36.266971747900804,0.504711083367377,16.193279140053946,37.6096753475854,0.4989948216080659,13.56289346081634,36.91149870124233,0.5022573871603665,1.6353041778194701,2.8832963937777736
1.00,4,14.486495969282506,38.3230862409505,0.5027761744137657,20.169435461865167,39.30705296339037,0.501441108173366,17.32911717782546,38.80844107234039,0.5021877158899333,1.6353041778194701,2.970148273315297
1.00,5,32.06038232674029,50.4259652469548,0.5056817495528085,33.54239364837339,47.302516667832926,0.4993710061475183,32.715288142851435,49.02231883404805,0.5031751366410708,1.6353041778194701,2.0138188448552725
1.00,7,10.160476758180902,35.89633073905347,0.504998540525233,7.634721079845602,34.95742185723434,0.5003684107689289,8.985717233402381,35.46032967447472,0.5030759465455872,1.6353041778194701,0.35590809704234627
1.00,8,31.455469069744485,51.36900721061557,0.5058637343123278,29.50914488673231,54.67978080045121,0.49596051245991735,30.577935451988843,52.869649244115685,0.501313942293084,1.6353041778194701,1.0393412206173918

1.50,1,34.81621346231343,46.93640901757247,0.5055232746155486,33.786129977867446,49.82998169441046,0.5012912795441183,34.344357667478036,48.28087095975238,0.5041456449740478,1.6353041778194701,1.2287953730187158
1.50,3,14.127626439637451,37.2048237863956,0.5058139369392953,9.946396117632547,36.545614652978855,0.4999854418763828,12.143040910969937,36.89755111834344,0.5035924376384119,1.6353041778194701,0.15637800532721943
1.50,4,17.72305030356508,38.91996275560959,0.5045223104533049,12.72633930327528,38.04458032731143,0.5003483803482787,15.335829444341739,38.49748872032971,0.5028382665494958,1.6353041778194701,0.17343362218084235
1.50,5,32.19156169275682,51.4268879384215,0.502835993700476,34.14437767556173,45.734681930798104,0.4981278235516618,33.16426798302412,48.568371834870455,0.5005050906587228,1.6353041778194701,1.901282596285624
1.50,7,10.86340740081743,35.68455985475023,0.5034796143800323,6.0538142643900175,34.46557596780407,0.498094585286635,8.457980847623181,35.07901543689125,0.5009014396004925,1.6353041778194701,0.24822393667373055
1.50,8,31.49600267283244,50.397327633765414,0.5036284364148645,28.653345499224994,56.27749775792949,0.4966532947649881,30.08128902383023,53.339673761941654,0.5001641780551909,1.6353041778194701,1.1204917482507777
1.50,9,18.69023142713829,39.10522743052563,0.5051004082266499,21.59291115808148,39.56081056924664,0.4995175540327453,20.028683224362045,39.311395067492626,0.5026894877784506,1.6353041778194701,2.9858986262506155
1.50,10,35.22686388989309,45.99309508225456,0.5063839793509831,36.37894570715204,42.145280063729004,0.49613174417773725,35.75680561446862,44.181664002876026,0.5017658859936969,1.6353041778194701,1.8617125678420383
1.50,11,15.107747533510121,37.45571421113154,0.5061362325670963,18.02023362609904,37.93098788032245,0.4979001178120671,16.460344359776464,37.673478374981016,0.5026759356925148,1.6353041778194701,2.9798097045917915

2.00,1,34.826886525740576,46.209281955992715,0.5006657091724478,33.38599986620252,51.505543996790834,0.4971704614141061,34.09561903687347,48.85517313823861,0.4989997068412524,1.6353041778194701,1.305168044860275
2.00,3,14.816219584313759,36.603723754583164,0.49497691735623134,7.741079954999626,36.48101598432778,0.49869411644538963,11.26871772321769,36.5544264899801,0.4969445335538431,1.6353041778194701,0.017349727131171014
2.00,4,13.6897059454263,38.50117358623805,0.5080547267981436,18.333609156512384,38.923497532202596,0.4875932103168948,15.913700516327665,38.70800927750793,0.4982533839069194,1.6353041778194701,3.0507947340438655
2.00,5,32.78070406347887,49.94737099824966,0.5054614070898897,31.848655311669862,53.12955429902781,0.4966015847119392,32.310842868562304,51.427709540608724,0.5014630478414192,1.6353041778194701,1.2858706866430754
2.00,7,8.090260612667183,34.97703938425095,0.5067725622594612,12.433880119704403,35.571447059265566,0.5016419383718989,10.16274563232907,35.257913880924534,0.5052445896497598,1.6353041778194701,3.005586245812692
2.00,8,31.081100717841323,52.25279574913953,0.5049861411175129,31.945399292382174,48.942299633366275,0.49958722182469756,31.489419939867517,50.61927537595735,0.5024252746964943,1.6353041778194701,1.8261737823507793
2.00,9,18.66239685994457,39.88687633468934,0.5108394176997647,23.952493741136998,39.81521802755949,0.495703939564176,21.26380382641105,39.75972774949875,0.5036181662591288,1.6353041778194701,3.1277489325684327
2.00,10,35.71200618040746,46.93093801282835,0.5042716116128669,36.81881265147087,40.25773883941758,0.4965483827300017,36.25847904209574,43.5931827956988,0.500505356333757,1.6353041778194701,1.7351584201597272
2.00,11,14.584953866242667,37.59331180153303,0.5075756157619747,19.91325994701745,38.01847904580668,0.4993409110440349,17.262667186669212,37.8464026065986,0.5029631007616228,1.6353041778194701,3.0619524184016282
