time,id, p1x, p1y, p1z, p2x, p2y, p2z, px, py, pz, growth_rate, directions
0.00,0,31.599442272653686,31.47453447619559,0.26407143366343655,30.22687913000144,35.13887411838841,0.26407143366343655,30.913160701327563,33.306704297292,0.26407143366343655,0.2731595988843809,1.2123999575711715
0.00,1,66.52790975724278,35.86110186662166,0.3222189004009077,64.4956483129963,29.915868125471185,0.3222189004009077,65.51177903511953,32.88848499604642,0.3222189004009077,1.6353041778194701,1.2414180324573718
0.00,2,72.49077671446406,46.06795784302118,0.10866371044903311,76.67851642891443,43.756631695443126,0.10866371044903311,74.58464657168925,44.912294769232155,0.10866371044903311,1.6353041778194701,2.6372712700231276
0.00,3,7.143117913294711,32.258424019578506,0.006639959477845014,5.330741371888245,27.93978851862677,0.006639959477845014,6.236929642591479,30.099106269102638,0.006639959477845014,1.6353041778194701,1.1734538503219314

0.50,0,31.669268876890712,31.288117993023043,0.4969998617090563,30.157052525764428,35.325290601561,0.4969998617090563,30.91316070132757,33.306704297292015,0.4967848939934441,0.2731595988843809,1.212399957571184
0.50,1,65.46807672892659,32.65720359666958,0.5042911960585328,67.17705717622806,37.7917638230933,0.4954200999619719,66.28216997824822,35.11096965263121,0.4999567077799374,1.6353041778194701,1.8921012148452463
0.50,2,73.0319296236913,45.85101066916891,0.5076145578208456,71.182512169274,46.77609404457559,0.49509670246857107,72.20741189246456,46.25673344927039,0.5022032913128753,1.6353041778194701,0.4638462843063818
0.50,3,6.330793282509797,30.261621400755583,0.5088317445091651,7.717940524130132,33.63407942196739,0.4954871552934264,6.959789500349899,31.794635545879448,0.5041739861417035,1.6353041778194701,1.961017228238458
0.50,4,65.13265549412485,31.72520916787675,0.5055751538259551,63.975270892224486,28.42410675595516,0.49494930960608285,64.59436016750377,30.18817201916619,0.5002463248069048,1.6353041778194701,1.2335838219735238
0.50,5,73.94639808054971,45.327322842304284,0.5064744865638987,77.74848389869803,43.16504258792561,0.4968828471520812,75.74724999364196,44.30300162271679,0.5026081268300662,1.6353041778194701,2.6244948852819125
0.50,6,5.880542735486684,29.19389446007134,0.5087543692894122,4.825735467928277,26.739865700410068,0.4965805319609308,5.417716504677545,28.12009494572274,0.504816194429513,1.6353041778194701,1.1648489354333869

1.00,0,31.744807320783156,31.08645257897888,0.49810114408311484,30.081514081871966,35.52695601560518,0.49810114408311484,30.913160701327563,33.30670429729203,0.49803557587085057,0.2731595988843809,1.2123999575711892
1.00,1,66.14115312922421,34.8521884726508,0.5073124259280345,65.72943652847587,31.624340789761966,0.49378889876402465,66.02089642692712,33.41092108471116,0.5000622038384497,1.6353041778194701,1.4439310464998756
1.00,2,73.45102010242927,46.24912194279981,0.5050676602236046,69.68001373916448,47.40519376809388,0.495744179502417,71.56354943550124,46.816756231979724,0.5005160318842937,1.6353041778194701,0.29748112190452525
1.00,3,6.3816519828179,30.01820830735782,0.5031001310726206,8.628743380410627,35.88908111525343,0.49603204692255504,7.44845831401336,32.869637251351996,0.4996987364595833,1.6353041778194701,1.9363461071548025
1.00,4,64.81215613918364,32.276375211500195,0.5055138384104524,63.33209283715232,26.380276283833055,0.49600349209951794,64.07905467118854,29.327331058405147,0.5009993464893102,1.6353041778194701,1.3248542846707339
1.00,5,76.61907418408427,43.660436686699214,0.5107466617439291,73.21896696320628,45.28324666282266,0.5003805348552826,74.9210304471995,44.482222325543916,0.511417623510692,1.6353041778194701,0.4453165272708006
1.00,6,5.792608153234141,29.23041294202302,0.5053253116838831,3.9520084935922104,24.691758618570123,0.4955901819383167,4.929047691014081,27.045093240250207,0.5004150881456725,1.6353041778194701,1.1855252068886326
1.00,7,66.78090602227238,35.88252348493928,0.5020859918114663,67.86181123046666,40.01094208769044,0.4961307222379525,67.2288268452719,37.77507102207155,0.49981100777241394,1.6353041778194701,1.8268687324598278
1.00,8,77.5133952558643,43.21786756115146,0.5103820135797503,79.42410523762099,42.248753364988914,0.4977051560432847,78.4687078584841,42.73333143575435,0.5091184480431,1.6353041778194701,2.6721662651019322

1.50,0,31.824249813842652,30.87436450262997,0.49854862231023894,30.002071588812477,35.73904409195412,0.49854862231023894,30.913160701327563,33.30670429729204,0.49851560739302225,0.2731595988843809,1.2123999575711901
1.50,1,65.92212565811431,35.92740835171276,0.5036520327321363,65.82920270952422,30.20029750966665,0.496345147696361,65.8719161569773,33.069856162905126,0.500006190094571,1.6353041778194701,1.5545726631147798
