time,id, p1x, p1y, p1z, p2x, p2y, p2z, px, py, pz, growth_rate, directions
0.00,0,39.77735991339536,20.011860484355175,0.3360194491996452,41.83819594993119,23.39194678570478,0.3360194491996452,40.807777931663274,21.70190363502998,0.3360194491996452,0.2731595988843809,2.118317111647288
0.00,2,33.76214083488002,22.858883414333633,0.13785165840222735,35.418803013685746,26.342109525899126,0.13785165840222735,34.59047192428288,24.60049647011638,0.13785165840222735,1.6353041778194701,2.0147434232817676

0.50,0,39.672958351360826,19.840625954574055,0.49700199901962056,41.942597511965694,23.563181315485885,0.49700199901962056,40.80777793166326,21.70190363502997,0.4967874341022164,0.2731595988843809,2.11831711164731
0.50,2,33.185025256937266,21.645465207411977,0.4969999889745587,35.99591859162851,27.55552773282076,0.4969999889745587,34.59047192428289,24.60049647011637,0.49678504465812756,1.6353041778194701,2.014743423281774

1.00,0,39.560038708380254,19.65542046921492,0.49810182455752555,42.05551715494627,23.748386800845026,0.49810182455752555,40.80777793166327,21.70190363502997,0.49803631616329663,0.2731595988843809,2.1183171116472774
1.00,2,34.145435851628186,23.878717504502898,0.5059141558105408,32.34901699676076,19.828685267564975,0.4957859535251349,33.31024853908342,21.961617061024395,0.5006643814103078,1.6353041778194701,1.1533147290302677
1.00,6,34.668498440796476,24.718281193035896,0.5009177213003648,36.80127605897747,29.231110335438764,0.4966804965142352,35.67186513499803,26.866780089246873,0.4992561912460609,1.6353041778194701,2.0122871260629944

1.50,0,39.44168471241165,19.4613018137803,0.4985489692087887,42.17387115091488,23.94250545627965,0.4985489692087887,40.80777793166327,21.70190363502997,0.4985159743591447,0.2731595988843809,2.1183171116472694
1.50,2,32.7595274192988,21.165383407397975,0.5126561478056156,34.08393842183022,24.972451632841928,0.5032031874092655,33.42278687918654,23.066978962055703,0.5245073348970661,1.6353041778194701,1.9055822009877268
1.50,6,35.736316832371806,26.347918506890334,0.5061154931392742,34.654874193327394,23.590466636661734,0.49523820621436715,35.20712202305286,25.003236204815924,0.5010765560098702,1.6353041778194701,1.1970441887377674
1.50,12,36.09496271431766,27.259766460022885,0.5055921765845981,37.476215912841496,30.832935588821005,0.49744984506652273,36.7730088447543,29.01424594944631,0.5020576882707724,1.6353041778194701,1.9396643801742437
1.50,13,32.43110482272108,20.219807949527652,0.5123469093337212,31.788767253779035,18.382903681156687,0.49861706361528607,32.10993603825006,19.30135581534217,0.5199887296584711,1.6353041778194701,1.2344110075315822

2.00,0,39.318184068265005,19.258741868162556,0.49880118499007847,42.29737179506152,24.145065401897394,0.49880118499007847,40.80777793166327,21.701903635029975,0.4987808585378192,0.2731595988843809,2.118317111647284
2.00,2,32.54555218894331,20.993114305207346,0.4958432193048996,34.691361604025154,27.43078196325314,0.5002987789198129,33.627509716257364,24.064160368896346,0.49960687857153996,1.6353041778194701,1.8925356524894368
2.00,6,35.47533582267398,26.654395880165673,0.5063309511717419,33.9115675069676,21.539095581287793,0.4959605945122231,34.7243780976996,24.107777412944206,0.501178989469902,1.6353041778194701,1.2741152304729644
2.00,12,36.462698591743305,26.67392953878964,0.4995170439469926,38.235107478708464,32.957864293446356,0.4969577440171847,37.30311412189972,29.81111338097187,0.49846670604984394,1.6353041778194701,1.845708657437592
2.00,13,32.592494779574736,19.958508468890823,0.5079908255182657,31.111589597850916,16.563943832279396,0.49499649365514237,31.857851849387075,18.40276576884767,0.5011380625691297,1.6353041778194701,1.159431708680085

2.50,0,39.19063687674202,19.049544965934953,0.4989663665483571,42.424918986584515,24.354262304124997,0.4989663665483571,40.80777793166327,21.701903635029975,0.4989523944588769,0.2731595988843809,2.1183171116472974
2.50,2,33.87337192168356,24.321416307743597,0.5060640563687492,31.372300246125675,19.345527357860988,0.49416035855617635,32.662525601015474,21.92622727550282,0.49995835529437516,1.6353041778194701,1.1050415644240656
2.50,6,34.80351415349624,23.926435631994842,0.5041695330954191,35.91618522737276,28.586890374041186,0.5030627453232952,35.31585934482,26.174456371234523,0.5041495120379701,1.6353041778194701,1.805156508358982
2.50,12,36.933994073250204,28.794405869700096,0.5047846837860743,36.19522783402694,24.7172985672069,0.49625467603323753,36.59979011946294,26.874599052165657,0.5005252424237174,1.6353041778194701,1.3915430068122365
2.50,13,33.114570724059625,20.612604464427122,0.5081540897231186,30.311998266878476,14.91328786858051,0.4961051353063663,31.73495145712995,17.774875522852803,0.50250353645131,1.6353041778194701,1.1137807510433764
2.50,19,33.70406852046754,25.29301381840009,0.5019537480210904,35.0632932260374,29.160288134895367,0.4989507183100359,34.41763472842058,27.122541484277324,0.501090515433681,1.6353041778194701,1.9087786014142762
2.50,20,37.46421539146141,29.630744780909957,0.5039047896410009,38.71443092093112,34.70090198820824,0.49625144901835827,38.03310219714185,32.07234337273359,0.5001982131289244,1.6353041778194701,1.8125563259951847
2.50,25,34.3381006853299,23.05326613872297,0.5066039561254465,34.103141019510815,20.59776982748671,0.49169550771503023,34.19034265732505,21.881882486322574,0.49886845310711236,1.6353041778194701,1.475401279045819

3.00,0,39.06002722166067,18.83532515507284,0.49908435626738484,42.555528641665866,24.56848211498712,0.49908435626738484,40.80777793166327,21.70190363502998,0.49907406567069396,0.2731595988843809,2.1183171116472916
3.00,2,32.92399944417241,23.11230293099926,0.5064109418809938,34.62710760655087,25.687400165355555,0.49600834201263183,33.737503783700284,24.27121685157603,0.5016174446098618,1.6353041778194701,2.1551236341721793
3.00,6,35.613302165172705,25.646804511961502,0.5097951986058142,35.383979365339464,23.093106126445786,0.49102235488216023,35.46372722165877,24.45661192688658,0.5027910849559836,1.6353041778194701,1.4812386900679742
3.00,12,37.07440297192787,29.927701908466936,0.5024915261209575,36.366596117466365,23.037648250939814,0.49626639858209903,36.68481523321174,26.475692299477416,0.49909121208256424,1.6353041778194701,1.4684266828352175
3.00,13,30.95921581412111,16.93888328259407,0.4967307979900037,33.496609354385235,22.315687806384503,0.5049374774498678,32.29014994114136,19.63828981215725,0.5019501625524819,1.6353041778194701,2.0117239453470823
3.00,19,32.518819355364236,24.27812918930692,0.49811489280825805,35.17825105588998,30.614977543167495,0.49647967688300965,33.90496689132562,27.440928088795072,0.4975651395382143,1.6353041778194701,1.9681500026730359
3.00,20,38.55589062538873,32.765425900541445,0.5056442558437498,37.89514330395837,28.25613440736169,0.5003666485848208,38.2278075287919,30.61573441884653,0.5037091428231633,1.6353041778194701,1.4253016536849967
3.00,25,34.35990667801876,23.461947807761934,0.5075917844812311,34.841738394112184,18.897986213484575,0.4952492538403286,34.563330042450744,21.188886797058046,0.5010884964048029,1.6353041778194701,1.6759794501437288
