time,id, p1x, p1y, p1z, p2x, p2y, p2z, px, py, pz, growth_rate, directions
2.50,6,38.83894158205403,43.24984520047354,0.5124796347945892,43.49050674539917,46.2873719846227,0.4939355086697988,41.06409850991366,44.68787687378612,0.5033238291669294,1.6353041778194701,2.563094579950267
2.50,9,42.815374436703735,44.667792098124956,0.5040693072162384,37.638930794673385,40.65160227778662,0.5060883487698625,40.201662505617165,42.693902568210525,0.5046224414175098,1.6353041778194701,0.6598465033189561
2.50,13,32.338294065138214,40.72160901830731,0.507521008355956,27.042288548630463,36.54998669029791,0.4955107598460741,29.715739537274573,38.61820710730825,0.5019476856086766,1.6353041778194701,0.6671930255682643
2.50,15,34.654750213411155,40.637053078845405,0.5091745282736958,38.308218548372125,42.421966433621776,0.48725339234901394,36.5530544138612,41.61021931423698,0.49820869496535003,1.6353041778194701,2.6871146682968696
2.50,20,43.3283823286818,43.80692280375612,0.5042679296421678,46.57016589718524,46.44914902693819,0.4972196735576096,44.94249964105028,45.13635218217529,0.5009285513921052,1.6353041778194701,2.457738321189716
2.50,23,35.587071617408604,42.19758045003307,0.49506308250602743,40.32681777649194,45.48284453918967,0.49470760723523466,37.93500311836215,43.800288262192396,0.4959830951562686,1.6353041778194701,2.535491774758301
2.50,24,35.10861117721096,39.7554988124526,0.501818041722279,31.068740907803566,38.04024451883223,0.4969333986814763,33.0722062596323,38.937990435357655,0.49952600067758285,1.6353041778194701,0.4015176035331713

3.00,0,75.57488017410294,49.483389147412446,0.5009157026193367,78.9871565592256,49.721622009333785,0.5009157026193367,77.28101836666427,49.60250557837311,0.5009259948847619,0.2731595988843809,3.071889356438924
3.00,2,34.79284114575013,43.58435657909297,0.5026327247048564,32.00083394229179,39.206091049009046,0.4950603993876633,33.453859895829204,41.362916246063136,0.49815629683997703,1.6353041778194701,1.0031192526970474
3.00,6,40.669530805329984,44.77271191152567,0.5036229664536928,37.75486540570601,42.79731505828072,0.5038031445783803,39.306499277232646,43.82623503980142,0.5044456044250625,1.6353041778194701,0.5956323403318603
3.00,9,40.40277456484573,43.220030919847225,0.5049401045629297,44.01523922040172,45.539567889907076,0.5016330730349299,42.126704340022,44.31641306055638,0.5024906960711165,1.6353041778194701,2.57079584718835
3.00,13,29.035218308376166,37.65614155101355,0.5023173260579095,33.06856067088291,42.7072696880932,0.5047239556625313,31.051530478124658,40.16094051302092,0.503797923526178,1.6353041778194701,2.2446239102348793
3.00,15,33.482744560521,39.67690481921062,0.5086790197447596,39.672169907718384,42.563078727046125,0.4939271043453725,36.64002739183117,41.20020517333299,0.5023793416033733,1.6353041778194701,2.70525567336789
3.00,20,42.289133710039465,42.86977185738285,0.5028839239576147,47.71081243467822,47.27055982916934,0.49721922439470617,44.98559206785744,45.08172932280378,0.5000928874450354,1.6353041778194701,2.4597565023161163
3.00,23,37.313022504763964,43.72770894737091,0.5064614139917425,34.4222567719567,41.18952314577055,0.4900610911071523,35.950821819608194,42.50491490136362,0.4989974656460351,1.6353041778194701,0.7205552022629095
3.00,24,33.455272399640975,38.582495332375395,0.5117374453578587,36.42084306922877,39.95757333845446,0.492508128391665,34.94314945091183,39.2949524136631,0.5102986745473963,1.6353041778194701,2.707382931053916
3.00,32,41.12233019821238,42.46472597550121,0.503849969590957,37.13043793585697,39.266397842762814,0.5063521191902057,39.07681118409576,40.91751205139903,0.5050112714723407,1.6353041778194701,0.6754760402931178
3.00,33,28.094324551311864,37.978239935817726,0.5054727384737925,26.105480420019102,35.69991879787018,0.4960506775885978,27.132950376326434,36.83049409222901,0.5009504768246941,1.6353041778194701,0.8531368676026521
3.00,35,38.11101178304855,44.29304108399387,0.5048647765982027,41.510235976036725,46.74479642217676,0.4952233287596159,39.70458311690838,45.44512353175463,0.500291159756402,1.6353041778194701,2.5167306279987063
3.00,36,41.552721740605485,45.1950913597253,0.5061919049782436,45.111337588901904,47.35802258919865,0.4954097757414529,43.24976357419375,46.21706539918151,0.5008957211907501,1.6353041778194701,2.595451148448394
3.00,42,32.49966245215022,38.299798397296186,0.5110371702004788,30.06782082331393,37.27173249104033,0.4976314747924314,31.283448472853067,37.78793102429681,0.5112584942890158,1.6353041778194701,0.39999551937055294

3.50,0,75.3888220008633,49.47039923508062,0.5008264653739,79.17321473246525,49.73461192166563,0.5008264653739,77.28101836666426,49.602505578373126,0.5008344144382034,0.2731595988843809,3.071889356438924
3.50,2,33.10071904498471,41.85336476761943,0.5061188831182276,35.49094369998465,44.97663743035689,0.5036035795244628,34.25102366130743,43.32521202150452,0.5055290221439996,1.6353041778194701,2.224014371476061
3.50,6,40.376094804310675,45.19947502367595,0.4836070434173865,35.407736153869024,41.63744924479215,0.4900203058632759,38.02961876325408,43.44042513598576,0.48829604490345435,1.6353041778194701,0.6220070417733631
3.50,9,39.779597440971514,43.57955282431169,0.5160124275299012,46.09536062159055,46.848962958809096,0.4952160873687867,42.922448747648104,45.17002545153729,0.5054533354176722,1.6353041778194701,2.66390978405773
3.50,13,30.839977395646407,40.59633412369988,0.5034212029735445,27.66809364658475,36.36032318263109,0.5048006961964552,29.366756150120175,38.53971175920877,0.5040417596029905,1.6353041778194701,0.9280699244379332
3.50,15,36.614676863049354,40.73494755152727,0.4842840028780515,31.549434024303928,38.28079093349674,0.513161520450193,34.14422771345837,39.59081437644064,0.4995905783034314,1.6353041778194701,0.45120548937995764
3.50,20,43.81852139965917,44.555118607763234,0.5017975298625061,42.60889641571557,41.25020777954434,0.4918627991019447,43.16191856442688,42.94937696906119,0.4975893313948138,1.6353041778194701,1.2199334066515144
3.50,23,36.98165191987669,45.282373801569044,0.5070055427892665,32.97620084959352,40.08220576090892,0.4918591126828636,35.03609188166992,42.63337424371457,0.49896838468536664,1.6353041778194701,0.914460120506878
3.50,24,33.64328351260611,37.210846755489094,0.5093663828998042,38.19875869195035,40.728303311200214,0.4947651121543446,35.85297428278455,39.03618207873453,0.5014154626186479,1.6353041778194701,2.484068802366808
3.50,32,40.39285441845198,40.67022712571713,0.5086814412522473,42.17336473164895,42.89567308823829,0.5137905596166444,41.18465820668331,41.827143705297516,0.5111174663224143,1.6353041778194701,2.2455780517972226
3.50,33,28.530531709559625,39.15190263431387,0.5029792617464889,25.284395909923475,34.81929791886201,0.4966872974578182,26.932630579292393,36.96658275259933,0.499886229975975,1.6353041778194701,0.9277859908103576
3.50,35,37.50691197363443,44.34825196507272,0.4981256189184077,43.20642977778061,48.412379339970826,0.502028568781895,40.38919672234363,46.312934951106456,0.49833917266059014,1.6353041778194701,2.5221516444203167
3.50,36,41.31429278061881,45.482076377419986,0.512857801807638,47.48707712613736,48.67788656214844,0.49482070004905077,44.27447084755792,46.9927051578848,0.5037292200627657,1.6353041778194701,2.6638586094217525
3.50,42,32.86492522809795,37.81404313494107,0.4886022265232922,28.499306220115532,35.792788964430564,0.4941972739549449,30.681538705802005,36.863912427014455,0.4913961428652102,1.6353041778194701,0.4336082699983703
3.50,43,37.040212232104764,41.60518261202554,0.5157802195073786,41.00268366976099,42.98100286830277,0.48326012592385115,38.95683463765806,42.22400316293613,0.49877464358992385,1.6353041778194701,2.8073165966507245
3.50,44,44.514132214636376,43.59645932697269,0.5038897899881982,48.84638115755688,48.37593658761426,0.49705479350961534,46.631272603362675,46.00564585661364,0.5003922125575937,1.6353041778194701,2.307150618490821
3.50,50,31.46848755966268,41.35180449109778,0.5029374230071367,33.82201506360777,44.418087519313694,0.500412166925042,32.58528546163389,42.76506337680172,0.5019066088648413,1.6353041778194701,2.2254353866644214
3.50,58,32.50029994059587,41.07710147490898,0.5074970438301987,30.53092646572989,38.555932490609344,0.49835974697023006,31.624463866809172,39.87861481783079,0.505516942398138,1.6353041778194701,0.9076679025335851
3.50,59,39.42198882313973,40.494251596475706,0.5062052991296164,36.2876861872627,37.77716239749977,0.5049513327444672,37.89701344154912,39.215443022393046,0.505968672746152,1.6353041778194701,0.7142171071057112

4.00,0,75.18974805853803,49.456500608574004,0.5007562048139621,79.37228867479051,49.748510548172206,0.5007562048139621,77.28101836666427,49.60250557837311,0.5007625610642091,0.2731595988843809,3.071889356438925
4.00,2,32.691474278108956,42.01039775299929,0.48776366814017436,36.39020244683334,47.53200751233469,0.5027440558739136,34.52153380248642,44.60884457169736,0.4939100820318999,1.6353041778194701,2.1610075729245715
4.00,6,38.599046800163336,44.24188124542395,0.5146128425418057,40.14012734972542,46.7439771798601,0.4853651679314715,39.3685005023422,45.38987722682751,0.49968102722021646,1.6353041778194701,2.1228060317515283
4.00,9,41.11211614693534,44.260188035097464,0.5152644804133403,37.93537368685069,42.86588917997208,0.4985933087954858,39.637500668592615,43.61587948085054,0.5074890637724967,1.6353041778194701,0.4136182420604013
4.00,13,28.583187151828223,38.17326674226843,0.5092081300020591,30.26832682794018,41.84346391181122,0.5133810095869721,29.455922432342895,39.87703907186281,0.5115855937971414,1.6353041778194701,2.001225988862171
4.00,15,33.96765827349445,39.05468820886057,0.47987491246963265,38.05664704970486,40.82093807430074,0.475059114200019,35.882359369105764,39.89470756175144,0.48429717918876486,1.6353041778194701,2.733846398043548
4.00,20,44.813411770978554,45.137812102500305,0.480908165159926,42.965187740940834,39.32613830580698,0.48829477530661725,43.827411783089104,42.317095179176675,0.4856694529163108,1.6353041778194701,1.2628914263759055
4.00,23,34.54421773386774,43.04309219746956,0.48214372552063683,37.603834994113136,47.61094396376305,0.48849533892407404,36.063777693934256,45.164263950352904,0.48743374430726094,1.6353041778194701,2.1609751789771017
4.00,24,36.306079022287435,38.906992919838586,0.49933499598703185,33.03007992708631,35.64585936070299,0.5060675296095783,34.66900809861677,37.36303683077376,0.5034926698773208,1.6353041778194701,0.7831252180717259
4.00,32,40.851241613914496,38.87565174998238,0.5094627649107593,43.26575662291665,43.44280362398231,0.5221693311167391,41.979964854980174,41.23776759516771,0.5143705140967638,1.6353041778194701,2.057114202809514
4.00,33,26.337874622429048,36.629837497237695,0.505280817591381,28.849196325522428,41.09389862042566,0.4920025706986885,27.60789068081975,38.73340885042501,0.49942243539157294,1.6353041778194701,2.0832327885096977
4.00,35,39.85089248180398,47.877489382469,0.5101597361791351,36.35922202745701,44.032685231362905,0.5242041205225803,38.17601696574593,45.87263371534128,0.5160810602370878,1.6353041778194701,0.8334983383448851
4.00,36,44.79280366204122,47.367929150243945,0.4860670925263043,40.135158956218646,44.88493806843136,0.5097231119620177,42.426633943341166,46.10100491498894,0.4986101962490306,1.6353041778194701,0.48979460233891936
4.00,42,31.2231740788109,36.48937160544173,0.49556362732172055,34.12351273038207,38.1024900185562,0.49322290368329047,32.62808208460342,37.32603960695472,0.4930373737179617,1.6353041778194701,2.634014535750566
4.00,43,35.953499359515114,40.94292457495727,0.5317238070457393,42.34315669518648,43.75368739659805,0.4794100492164109,39.16428348123996,42.35987469908624,0.5041326422732961,1.6353041778194701,2.727111952880208
4.00,44,45.79267906365619,45.02557414609693,0.5145342675487791,44.80057436179263,41.90218800955623,0.5075289655854595,45.23968402629738,43.526878797500274,0.5100901520841755,1.6353041778194701,1.2632385867422853
4.00,50,31.17978903549451,41.50359413437884,0.4835436886276532,34.83745123857219,46.96190696047197,0.5052063284008325,33.02966330956803,44.14443464106789,0.49376558909497537,1.6353041778194701,2.161174360789658
4.00,58,32.15987956429895,41.18717082624558,0.5172418601769176,28.676853751231484,36.70423543864846,0.48885853855259126,30.535775519002698,39.04567933140265,0.5033193795795252,1.6353041778194701,0.910277570026678
4.00,59,40.65313541595815,40.580814792953134,0.4844095538659621,35.51166132393036,35.9167861008986,0.49053683372639423,38.03391959433632,38.350844786119225,0.4879849355212964,1.6353041778194701,0.7367454410181443
4.00,66,41.99105353459301,44.687481758829286,0.5060735186476253,47.78421872315604,47.91895487881093,0.5082207541878814,44.777820375768826,46.236703391263674,0.5047895800356463,1.6353041778194701,2.6327745947630032
4.00,67,41.08918693313977,46.498623804596185,0.511220671834329,44.81339386357522,49.76724787358656,0.49616323868251216,42.89500686212501,48.110106082582824,0.504473842513401,1.6353041778194701,2.4212472757943275
4.00,68,44.79982308334049,48.34818689801098,0.5114895940865589,49.325233971178136,49.90490812427577,0.4940320531901497,47.066443093914195,49.00428901215528,0.5030941456443982,1.6353041778194701,2.810257647646518
4.00,70,34.12456986706922,42.153301276838114,0.5140885928942645,31.75198258977448,39.07581262977205,0.49446420777664635,33.045043203982004,40.6734244551088,0.5034239754966225,1.6353041778194701,0.9140318460320896
4.00,73,46.76939497810706,44.99617542068689,0.4993384306070063,50.322334544015966,49.56970964832508,0.49724975604709604,48.41311653940686,47.30113030197703,0.49985065195665057,1.6353041778194701,2.231259676636319
4.00,76,37.66118566149162,43.97871502788344,0.47534525975616354,33.72455447353384,40.06170378894825,0.47611765108743354,35.80397344743463,42.06811541246762,0.4784651592235521,1.6353041778194701,0.7828999809240135
4.00,83,33.067446210756,38.68649599599926,0.5130851300306155,30.156131209750523,37.017794687944274,0.5109598381511771,31.676980424917645,37.92789400826676,0.5112624900910334,1.6353041778194701,0.5204641664728302
4.00,84,37.28607483607656,38.82851658645102,0.5171853806846696,39.808093097908845,41.11752404170611,0.5172309653210814,38.432266377481554,40.00561038088455,0.5171869040055393,1.6353041778194701,2.404589340445769
4.00,86,25.823456094337,35.79354515140849,0.5059981546226197,24.59245804978961,33.84881913186306,0.4979362550873975,25.266684179538245,34.9116886807914,0.5025089636077966,1.6353041778194701,1.0064737240629185
4.00,89,27.951456206027714,37.423409369292514,0.5066675432563756,26.326995882042247,34.68420956392009,0.5039018779628638,27.22762378007816,36.136103921486324,0.5061605901722672,1.6353041778194701,1.0355089909919741
4.00,97,30.353402663668195,36.05417997392401,0.4944533909586527,27.51765675758948,34.76679501176568,0.49502231630998306,29.01940658636422,35.53343587506199,0.49532580518397207,1.6353041778194701,0.4261626113317398

4.50,0,74.97831459951477,49.44173908507358,0.5006991927843353,79.58372213381374,49.76327207167262,0.5006991927843353,77.28101836666426,49.6025055783731,0.5007044117950302,0.2731595988843809,3.071889356438941
4.50,2,32.88184363274615,45.688576864397824,0.5196990866976116,32.34239326026016,42.09790432010323,0.4816564665171511,32.69987375197235,43.667964143749785,0.5012897502196674,1.6353041778194701,1.4216832558208357
4.50,6,37.96026758671581,43.8779497396117,0.5295991565024077,40.36309305936155,48.611556041034596,0.5174443396182368,39.2032249674085,46.207327785751815,0.5104146596676203,1.6353041778194701,2.0405119841530306
4.50,9,41.046402600722196,44.40916978105362,0.5304379131065903,35.75163523072317,41.56512797339876,0.4702291919024876,38.46117333271215,43.06383232554914,0.49676081639760566,1.6353041778194701,0.4930112412888514
4.50,13,28.258340381534857,37.97921402500944,0.5157297551565201,30.53600794616141,44.389310898738486,0.5131624996447908,29.411358148314545,41.11095913024585,0.5134426567704455,1.6353041778194701,1.9122070824557185
4.50,15,37.008933095571685,40.06793730466036,0.48128673541585104,33.89269608353145,38.53706853987586,0.4780325259891106,35.34962894567968,39.345544680494754,0.4929017698144901,1.6353041778194701,0.4566285133340113
4.50,20,44.60633227691635,41.14550160846012,0.48207589537872086,45.97071601798769,46.02463879593181,0.47685482393977213,45.19973350407167,43.61434090177589,0.4802839460234424,1.6353041778194701,1.84346756608619
4.50,23,35.84835330037895,46.266491455567376,0.47755959408938475,33.50743547098639,43.39434724708923,0.47614495675381074,34.748744466218696,44.79611552252175,0.4768908805931805,1.6353041778194701,0.8869506230459484
4.50,24,35.19181021308218,36.040390710284214,0.5007805027478724,37.856080707318306,38.983814324607394,0.47938283079515664,36.4029329674845,37.60355926545165,0.4945342131092082,1.6353041778194701,2.3064420270922406
4.50,32,42.63247238910213,40.27572451055616,0.5058198492564234,40.88087414189639,36.96886418065284,0.5036052915963305,41.824933204162335,38.74869522281479,0.5079680821986345,1.6353041778194701,1.0836828640815224
4.50,33,26.99596509168894,39.830408114596814,0.5077675730312983,25.548518379497548,36.77131255382314,0.4935553613913274,26.37680753851422,38.18096347961601,0.5035009571033834,1.6353041778194701,1.1288531570798792
4.50,35,38.7989604296987,47.84361275518719,0.5020837540610987,39.90652878069,49.76578494445966,0.5011847823703613,39.33808447539022,48.70586448623493,0.5047291529159963,1.6353041778194701,2.0935368976276436
4.50,36,44.11260140707625,47.35638269475302,0.5052622667057648,46.493925247339845,48.52620625421438,0.48412928348724815,45.18049885379365,47.79855253497078,0.4958238629412587,1.6353041778194701,2.684905548205322
4.50,42,31.23315914598115,35.654865471490986,0.4819277512485622,36.25869929430376,38.640475881866344,0.5262261509538609,33.63480247436314,37.18608984645604,0.505314317965085,1.6353041778194701,2.6054836174470726
4.50,43,37.597402744309,41.41903178758866,0.5239711464301497,34.5542684760407,39.91746872317187,0.5281816924654748,36.12503234926214,40.770705230465175,0.5287047088402133,1.6353041778194701,0.45837654696436475
4.50,44,46.89711779877932,45.774994818882696,0.5225289253198171,45.34452099103501,40.217816142245255,0.5106978867948205,46.065721795155326,43.15294978620231,0.5153835544756717,1.6353041778194701,1.2983578497069885
4.50,50,31.817792068164493,45.13589866868605,0.5054801063651374,30.09353941276304,40.285798430850825,0.4809982291558033,31.045096127112316,42.699567560201544,0.4933091011857337,1.6353041778194701,1.2292264864926068
4.50,58,30.17210014532222,38.75498212124127,0.47899437788399485,31.945818865202327,41.22292209247088,0.522102174028513,31.08211917682683,40.02772696992248,0.5038108784114301,1.6353041778194701,2.193893147007217
4.50,59,39.08683994073819,37.44371778551336,0.4867961162375774,42.24543370773975,41.3550753796632,0.4800268126525245,40.58454886245087,39.37689180332889,0.4805661239015291,1.6353041778194701,2.250119702418331
4.50,66,46.8121905172177,47.597277695136746,0.518124135797512,41.8906494039935,44.882992634247195,0.4824932538414599,44.194138784217515,46.112754028121486,0.49884506561721065,1.6353041778194701,0.5040391372662213
4.50,67,42.8164265930654,48.8082106510198,0.5030713565809909,40.152248099321,46.096395158225,0.5229839749336722,41.52487009985387,47.416983212715635,0.5144698191145498,1.6353041778194701,0.7942724674323668
4.50,68,45.32586426431172,49.04134367574475,0.5097491705342522,43.60677815812892,48.19705925371087,0.505314115043349,44.527198108662475,48.61304429412543,0.5102847645539725,1.6353041778194701,0.45652707771151835
4.50,70,34.27947078132748,42.83152062683379,0.5223931447649711,30.437406825778375,37.4815078603441,0.5131680332175269,32.418443311183694,40.22248991645151,0.5117698918735633,1.6353041778194701,0.9479993188826801
4.50,73,47.89817071978738,45.774491348319636,0.48959068775088915,47.17808108430337,43.187576828986614,0.4914945257704147,47.49820001510449,44.59713041814715,0.4949029724877515,1.6353041778194701,1.2993105074825855
4.50,76,34.65298262938431,41.71196580034245,0.5259471414567156,37.829078626477965,45.6930247241848,0.4627894234201506,36.22619615583828,43.57441964421295,0.4984694637114604,1.6353041778194701,2.24413412801642
4.50,83,33.05925555826313,38.031377943186115,0.5188814122066894,28.146276217837496,34.768606855988565,0.5136345103790266,30.634532943429285,36.54372097649069,0.516579289849149,1.6353041778194701,0.5862328584943302
4.50,84,37.630323309365195,37.17299283524935,0.516573905451945,41.37868131714472,41.801549764909296,0.5211493681459193,39.446790851734164,39.51555806236688,0.5229011159135966,1.6353041778194701,2.251504051414683
4.50,86,25.122523612457776,35.895030617670244,0.5095698068166784,23.207354900263468,32.03086960551244,0.49364187900495504,24.305315073307767,34.075796760296186,0.500770635006828,1.6353041778194701,1.1106594843953617
4.50,89,27.27268951642804,38.031777597438264,0.4906033149210317,24.75495403701126,32.954673515292384,0.5104808226713438,26.10778953687901,35.476263575455725,0.49940083102842836,1.6353041778194701,1.1104372132043636
4.50,97,30.88412573944437,34.746598472408664,0.5143470167804778,25.721260780829592,32.68844904465052,0.4907162012271493,28.310937360281553,33.904227172181415,0.502583575544552,1.6353041778194701,0.3793602540902035
4.50,104,38.45522880254223,41.893306685824136,0.48072128481032067,44.16116677817829,45.04145178800045,0.47334242216629546,41.16543603387238,43.412902371026625,0.4825778879349547,1.6353041778194701,2.637419969009054
4.50,105,38.647732140274414,36.57185453658649,0.5000787649826938,34.141785647196855,34.34812403297649,0.5039124625828274,36.44770856415069,35.62301220561988,0.5001417503353683,1.6353041778194701,0.4584428839229105
4.50,107,33.80054512486034,45.281669980300656,0.48908686076046326,37.461190377426696,49.76697622406524,0.5006421152326351,35.686771018756644,47.43397672636526,0.49605383041674844,1.6353041778194701,2.2553009104947295
4.50,108,31.89139647613677,46.16284224000117,0.4858252869456345,35.32488708611685,48.6905905329849,0.5039592640558814,33.73584510523637,47.23163056395008,0.49438078404322106,1.6353041778194701,2.5069675561960043
4.50,109,47.31255536149717,46.659635987216134,0.4850346252056808,49.73342103593835,49.595572765641535,0.5076998366398942,48.39648250293486,48.051248520305435,0.49686356149356253,1.6353041778194701,2.2603218371979548
4.50,115,43.913779258099254,40.45204244502405,0.5121556318051589,42.4940930274855,37.309352952318065,0.4932031961074693,43.24062042121439,39.09628182074819,0.5023375132915602,1.6353041778194701,1.1465011506473972
4.50,120,29.56480483315152,38.00740428851063,0.5179006696189122,26.530938323861776,34.34325581174591,0.48729176850625733,28.20514275853852,36.39403550952209,0.5008448809220505,1.6353041778194701,0.8792388388208119
4.50,121,48.774478221943546,46.203064659209005,0.4975350689031821,51.58614285553621,50.70431001114322,0.4968778501495366,50.06235241688005,48.420837754701,0.4971818171581341,1.6353041778194701,2.1291377956755846
4.50,125,36.461008670003764,47.01431111083816,0.5161031515937474,38.88609396845886,49.9849399267967,0.48927826404952385,37.63204846099701,48.25754719788914,0.5039412766033918,1.6353041778194701,2.2554101209086013
4.50,126,34.090730632299596,40.92278031613774,0.47753915608453346,32.64041577144766,38.90740944685802,0.48083380644941204,33.44735012664899,39.98813317460939,0.48162703932145345,1.6353041778194701,0.9470197452184621
4.50,130,43.174620649382064,41.07839216957754,0.5162898241855676,44.44050689519334,44.11023731034212,0.5266068168098517,43.69886428136863,42.5904332968324,0.5218574725967106,1.6353041778194701,1.9663207680590353
4.50,131,27.955510420782495,40.003281446072926,0.5013472826918752,29.16624105090845,43.414196299298496,0.49227502769756987,28.566317210899086,41.61748020799698,0.4989915185662034,1.6353041778194701,1.9118798810860145
4.50,132,37.95918240329808,47.33762971936904,0.5295289879866611,34.900810339249695,43.58758628348178,0.5215043831374911,36.5373792100894,45.44275985047426,0.5218652482119106,1.6353041778194701,0.8866425912417255
4.50,133,43.3393537849406,46.775082812462216,0.5062274493352448,39.39232691695291,44.59202398818492,0.4671363401726982,41.38982426605846,45.69686562204846,0.49089508067922083,1.6353041778194701,0.5052799295546785
4.50,142,43.64424333717487,49.309657904874,0.5088924143828978,45.703284878516655,51.278236316362836,0.4946893432506513,44.531607523963046,50.18904072222699,0.5023178880031163,1.6353041778194701,2.3786384057827723
4.50,148,34.18492117880182,35.81924759506431,0.5090447126923799,32.6014185468785,34.17055358429685,0.4928370737047193,33.435538957405754,34.987356898002034,0.502370259956513,1.6353041778194701,0.8055889411086721
4.50,149,46.209727391687586,49.464987747016515,0.5111119244779044,50.49641248947197,50.88371246071662,0.4987647894110439,48.309416133404184,50.032868863059,0.5068145311033279,1.6353041778194701,2.8219676039270944
4.50,152,37.897525507658536,40.46726817185121,0.5088577620056566,40.03198163271652,41.66620958277916,0.48345843302363706,38.91563474098579,41.16596725083869,0.4923282832461403,1.6353041778194701,2.6297091183811014

5.00,0,74.75546744810333,49.42618069863021,0.500651837434522,79.80656928522518,49.778830458116,0.500651837434522,77.28101836666426,49.602505578373105,0.500656213050306,0.2731595988843809,3.071889356438989
